,state,city,confirmed,deaths,estimated_population,death_rate,city_ibge_code
4183,SC,Pinhalzinho,498,1,20712.0,0.0041,4212908.0
4184,SC,Pinheiro Preto,29,1,3596.0,0.5,4213005.0
4185,SC,Piratuba,221,1,3745.0,0.0049,4213104.0
4186,SC,Planalto Alegre,83,0,2888.0,0.0,4213153.0
4187,SC,Pomerode,1055,6,34010.0,0.0095,4213203.0
4188,SC,Ponte Alta,154,4,4650.0,0.0333,4213302.0
4189,SC,Ponte Alta do Norte,80,1,3420.0,0.04,4213351.0
4190,SC,Ponte Serrada,171,6,11634.0,0.0769,4213401.0
4191,SC,Porto Belo,985,8,21932.0,0.3333,4213500.0
4192,SC,Porto União,219,5,35543.0,0.0441,4213609.0
4193,SC,Pouso Redondo,228,5,17712.0,1.0,4213708.0
4194,SC,Praia Grande,209,3,7312.0,0.0207,4213807.0
4195,SC,Presidente Castello Branco,62,0,1547.0,0.0,4213906.0
4196,SC,Presidente Getúlio,495,6,17726.0,0.0312,4214003.0
4197,SC,Presidente Nereu,42,2,2283.0,0.0556,4214102.0
4198,SC,Princesa,28,0,2937.0,0.0,4214151.0
4199,SC,Quilombo,327,8,9829.0,0.0833,4214201.0
4200,SC,Rancho Queimado,91,3,2887.0,0.069,4214300.0
4201,SC,Rio Fortuna,205,4,4620.0,0.0682,4214904.0
4202,SC,Rio Negrinho,585,3,42495.0,0.0094,4215000.0
4203,SC,Rio Rufino,34,1,2483.0,0.1429,4215059.0
4204,SC,Rio das Antas,26,2,6202.0,0.3333,4214409.0
4205,SC,Rio do Campo,56,0,5902.0,0.0,4214508.0
4206,SC,Rio do Oeste,111,2,7520.0,0.0312,4214607.0
4207,SC,Rio do Sul,1377,11,72006.0,0.0154,4214805.0
4208,SC,Rio dos Cedros,135,3,11808.0,0.0294,4214706.0
4209,SC,Riqueza,69,1,4561.0,0.0164,4215075.0
4210,SC,Rodeio,286,3,11600.0,0.3333,4215109.0
4211,SC,Romelândia,79,0,4684.0,0.0,4215208.0
4212,SC,Salete,166,1,7659.0,0.1429,4215307.0
4213,SC,Saltinho,39,0,3754.0,0.0,4215356.0
4214,SC,Salto Veloso,43,1,4756.0,0.125,4215406.0
4215,SC,Sangão,574,4,12905.0,0.0111,4215455.0
4216,SC,Santa Cecília,288,6,16918.0,0.0444,4215505.0
4217,SC,Santa Helena,31,0,2200.0,0.0,4215554.0
4218,SC,Santa Rosa de Lima,106,1,2147.0,0.0294,4215604.0
4219,SC,Santa Rosa do Sul,368,6,8378.0,0.0312,4215653.0
4220,SC,Santa Terezinha,36,1,8773.0,0.0625,4215679.0
4221,SC,Santa Terezinha do Progresso,85,1,2372.0,0.0164,4215687.0
4222,SC,Santiago do Sul,69,0,1235.0,0.0,4215695.0
4223,SC,Santo Amaro da Imperatriz,1040,18,23579.0,0.0266,4215703.0
4224,SC,Saudades,184,0,9810.0,0.0,4217303.0
4225,SC,Schroeder,514,3,21991.0,0.0119,4217402.0
4226,SC,Seara,692,3,17576.0,0.0052,4217501.0
4227,SC,Serra Alta,66,0,3256.0,0.0,4217550.0
4228,SC,Siderópolis,449,8,14092.0,0.0714,4217600.0
4229,SC,Sombrio,879,17,30733.0,0.1429,4217709.0
4230,SC,Sul Brasil,80,0,2423.0,0.0,4217758.0
4231,SC,São Bento do Sul,750,13,85421.0,0.0323,4215802.0
4232,SC,São Bernardino,53,0,2287.0,0.0,4215752.0
4233,SC,São Bonifácio,146,1,2814.0,0.0333,4215901.0
4234,SC,São Carlos,108,2,11369.0,0.0267,4216008.0
4235,SC,São Cristóvão do Sul,91,2,5598.0,0.1667,4216057.0
4236,SC,São Domingos,285,0,9434.0,0.0,4216107.0
4237,SC,São Francisco do Sul,1484,30,53746.0,0.2,4216206.0
4238,SC,São Joaquim,380,6,27139.0,0.0303,4216503.0
4239,SC,São José,12843,104,250181.0,0.0303,4216602.0
4240,SC,São José do Cedro,177,2,13820.0,0.0113,4216701.0
4241,SC,São José do Cerrito,121,2,8173.0,0.02,4216800.0
4242,SC,São João Batista,1408,26,38583.0,0.0488,4216305.0
4243,SC,São João do Itaperiú,202,2,3759.0,0.018,4216354.0
4244,SC,São João do Oeste,158,4,6402.0,0.0315,4216255.0
4245,SC,São João do Sul,201,3,7315.0,0.0175,4216404.0
4246,SC,São Lourenço do Oeste,247,4,24291.0,0.1,4216909.0
4247,SC,São Ludgero,700,5,13650.0,0.3333,4217006.0
4248,SC,São Martinho,251,2,3171.0,0.0139,4217105.0
4249,SC,São Miguel da Boa Vista,119,1,1807.0,0.0085,4217154.0
4250,SC,São Miguel do Oeste,794,5,40868.0,0.0076,4217204.0
4251,SC,São Pedro de Alcântara,358,2,5935.0,0.0088,4217253.0
4252,SC,Taió,411,5,18486.0,0.0455,4217808.0
4253,SC,Tangará,211,4,8662.0,0.5,4217907.0
4254,SC,Tigrinhos,106,0,1619.0,0.0,4217956.0
4255,SC,Tijucas,2209,29,39155.0,0.0256,4218004.0
4256,SC,Timbé do Sul,186,3,5343.0,0.0244,4218103.0
4257,SC,Timbó,1275,12,44977.0,0.0116,4218202.0
4258,SC,Timbó Grande,41,2,7941.0,0.2,4218251.0
4259,SC,Treviso,169,2,3966.0,0.0323,4218350.0
4260,SC,Treze Tílias,128,0,7991.0,0.0,4218509.0
4261,SC,Treze de Maio,333,1,7093.0,0.0185,4218400.0
4262,SC,Trombudo Central,131,5,7434.0,0.0455,4218608.0
4263,SC,Três Barras,423,3,19366.0,0.0084,4218301.0
4264,SC,Tubarão,6462,98,106422.0,0.0667,4218707.0
4265,SC,Tunápolis,421,0,4525.0,0.0,4218756.0
4266,SC,Turvo,485,3,12990.0,0.008,4218806.0
4267,SC,União do Oeste,51,1,2412.0,0.0222,4218855.0
4268,SC,Urubici,157,3,11273.0,0.0217,4218905.0
4269,SC,Urupema,8,0,2459.0,0.0,4218954.0
4270,SC,Urussanga,897,17,21344.0,0.3333,4219002.0
4271,SC,Vargem,84,1,2432.0,0.1429,4219150.0
4272,SC,Vargem Bonita,149,1,4451.0,0.0385,4219176.0
4273,SC,Vargeão,43,2,3571.0,0.05,4219101.0
4274,SC,Vidal Ramos,47,1,6329.0,0.027,4219200.0
4275,SC,Videira,1956,18,53610.0,0.0123,4219309.0
4276,SC,Vitor Meireles,68,0,4943.0,0.0,4219358.0
4277,SC,Witmarsum,38,0,3998.0,0.0,4219408.0
4278,SC,Xanxerê,2424,32,51642.0,0.0182,4219507.0
4279,SC,Xavantina,101,0,3903.0,0.0,4219606.0
4280,SC,Xaxim,1248,33,28983.0,0.3333,4219705.0
4281,SC,Zortéa,375,2,3398.0,0.0103,4219853.0
4282,SC,Água Doce,154,3,7152.0,0.0297,4200408.0
4283,SC,Águas Frias,113,0,2354.0,0.0,4200556.0
4284,SC,Águas Mornas,274,2,6559.0,0.0244,4200606.0
4285,SC,Águas de Chapecó,61,0,6515.0,0.0,4200507.0
4286,RS,Aceguá,4,0,4942.0,0.0,4300034.0
4287,RS,Agudo,66,1,16401.0,0.037,4300109.0
4288,RS,Ajuricaba,247,1,6987.0,0.0075,4300208.0
4289,RS,Alecrim,22,1,5827.0,0.0556,4300307.0
4290,RS,Alegrete,1029,19,73028.0,0.1515,4300406.0
4291,RS,Alegria,62,0,3374.0,0.0,4300455.0
4292,RS,Almirante Tamandaré do Sul,24,0,1949.0,0.0,4300471.0
4293,RS,Alpestre,57,2,6067.0,0.0364,4300505.0
4294,RS,Alto Alegre,15,0,1613.0,0.0,4300554.0
4295,RS,Alto Feliz,39,0,3036.0,0.0,4300570.0
4296,RS,Alvorada,5017,177,211352.0,0.25,4300604.0
4297,RS,Amaral Ferrador,36,1,7085.0,0.3333,4300638.0
4298,RS,Ametista do Sul,77,0,7403.0,0.0,4300646.0
4299,RS,André da Rocha,35,0,1343.0,0.0,4300661.0
4300,RS,Anta Gorda,87,0,5961.0,0.0,4300703.0
4301,RS,Antônio Prado,579,10,13045.0,0.0588,4300802.0
4302,RS,Arambaré,31,1,3562.0,0.5,4300851.0
4303,RS,Araricá,131,5,5771.0,0.1429,4300877.0
4304,RS,Aratiba,41,2,6189.0,0.0556,4300901.0
4305,RS,Arroio Grande,142,1,18238.0,0.0333,4301305.0
4306,RS,Arroio do Meio,559,1,20967.0,0.003,4301008.0
4307,RS,Arroio do Padre,20,0,2951.0,0.0,4301073.0
4308,RS,Arroio do Sal,129,4,10279.0,0.5,4301057.0
4309,RS,Arroio do Tigre,42,1,13413.0,0.0303,4301206.0
4310,RS,Arroio dos Ratos,212,12,14177.0,0.25,4301107.0
4311,RS,Arvorezinha,177,5,10423.0,0.1429,4301404.0
4312,RS,Augusto Pestana,32,1,6602.0,0.0909,4301503.0
4313,RS,Bagé,1356,19,121335.0,0.0188,4301602.0
4314,RS,Balneário Pinhal,316,4,14363.0,0.0303,4301636.0
4315,RS,Barra Funda,122,3,2551.0,0.05,4301958.0
4316,RS,Barra do Guarita,62,0,3257.0,0.0,4301859.0
4317,RS,Barra do Quaraí,88,1,4227.0,0.25,4301875.0
4318,RS,Barra do Ribeiro,159,16,13556.0,0.113,4301909.0
4319,RS,Barra do Rio Azul,16,0,1655.0,0.0,4301925.0
4320,RS,Barracão,82,3,5256.0,0.0556,4301800.0
4321,RS,Barros Cassal,54,1,11182.0,0.5,4302006.0
4322,RS,Barão,83,2,6202.0,0.1111,4301651.0
4323,RS,Barão de Cotegipe,130,3,6620.0,0.0469,4301701.0
4324,RS,Barão do Triunfo,109,1,7519.0,0.0357,4301750.0
4325,RS,Benjamin Constant do Sul,107,0,1958.0,0.0,4302055.0
4326,RS,Bento Gonçalves,4264,119,121803.0,0.0833,4302105.0
4327,RS,Boa Vista das Missões,7,0,2092.0,0.0,4302154.0
4328,RS,Boa Vista do Buricá,120,0,6712.0,0.0,4302204.0
4329,RS,Boa Vista do Cadeado,16,0,2468.0,0.0,4302220.0
4330,RS,Boa Vista do Incra,23,0,2616.0,0.0,4302238.0
4331,RS,Boa Vista do Sul,64,1,2778.0,0.2,4302253.0
4332,RS,Bom Jesus,142,0,11309.0,0.0,4302303.0
4333,RS,Bom Princípio,408,4,14255.0,0.0101,4302352.0
4334,RS,Bom Progresso,15,0,1899.0,0.0,4302378.0
4335,RS,Bom Retiro do Sul,225,4,12390.0,0.0219,4302402.0
4336,RS,Boqueirão do Leão,113,2,7702.0,0.0303,4302451.0
4337,RS,Bossoroca,80,1,6205.0,0.0909,4302501.0
4338,RS,Bozano,31,0,2111.0,0.0,4302584.0
4339,RS,Braga,21,0,3311.0,0.0,4302600.0
4340,RS,Brochier,50,0,5104.0,0.0,4302659.0
4341,RS,Butiá,367,15,20952.0,0.0625,4302709.0
4342,RS,Cacequi,56,2,12423.0,0.0377,4302907.0
4343,RS,Cachoeira do Sul,683,7,81869.0,0.0118,4303004.0
4344,RS,Cachoeirinha,3776,98,131240.0,0.0269,4303103.0
4345,RS,Cacique Doble,98,0,5074.0,0.0,4303202.0
4346,RS,Caibaté,3,0,4823.0,0.0,4303301.0
4347,RS,Caiçara,107,3,4700.0,0.0606,4303400.0
4348,RS,Camaquã,1483,25,66478.0,0.0833,4303509.0
4349,RS,Camargo,77,1,2742.0,0.0137,4303558.0
4350,RS,Cambará do Sul,89,0,6406.0,0.0,4303608.0
4351,RS,Campestre da Serra,50,0,3395.0,0.0,4303673.0
4352,RS,Campina das Missões,55,3,5398.0,0.125,4303707.0
4353,RS,Campinas do Sul,99,2,5438.0,0.0357,4303806.0
4354,RS,Campo Bom,2802,51,69458.0,0.0483,4303905.0
4355,RS,Campo Novo,41,1,4376.0,0.0526,4304002.0
4356,RS,Campos Borges,29,0,3295.0,0.0,4304101.0
4357,RS,Candelária,190,3,31421.0,0.0203,4304200.0
4358,RS,Candiota,93,1,9647.0,0.0185,4304358.0
4359,RS,Canela,1200,24,45488.0,1.0,4304408.0
4360,RS,Canguçu,273,8,56211.0,0.0645,4304507.0
4361,RS,Canoas,9086,330,348208.0,0.1017,4304606.0
4362,RS,Canudos do Vale,8,0,1705.0,0.0,4304614.0
4363,RS,Capela de Santana,72,2,12064.0,0.037,4304689.0
4364,RS,Capitão,50,1,2763.0,0.0222,4304697.0
4365,RS,Capivari do Sul,51,0,4728.0,0.0,4304671.0
4366,RS,Capão Bonito do Sul,25,1,1641.0,0.25,4304622.0
4367,RS,Capão da Canoa,1069,28,54051.0,0.0769,4304630.0
4368,RS,Capão do Cipó,18,0,3699.0,0.0,4304655.0
4369,RS,Capão do Leão,400,12,25409.0,0.0469,4304663.0
4370,RS,Carazinho,1604,26,62265.0,0.0381,4304705.0
4371,RS,Caraá,135,2,8350.0,0.0417,4304713.0
4372,RS,Carlos Barbosa,955,13,30241.0,0.0476,4304804.0
4373,RS,Carlos Gomes,10,0,1351.0,0.0,4304853.0
4374,RS,Casca,402,3,9051.0,0.0455,4304903.0
4375,RS,Caseiros,72,4,3216.0,0.0784,4304952.0
4376,RS,Catuípe,137,2,8701.0,0.0714,4305009.0
4377,RS,Caxias do Sul,11187,177,517451.0,0.04,4305108.0
4378,RS,Caçapava do Sul,638,14,33548.0,0.5,4302808.0
4379,RS,Centenário,10,0,2877.0,0.0,4305116.0
4380,RS,Cerrito,26,0,6047.0,0.0,4305124.0
4381,RS,Cerro Branco,1,0,4706.0,0.0,4305132.0
4382,RS,Cerro Grande,12,1,2296.0,0.2,4305157.0
4383,RS,Cerro Grande do Sul,67,4,12413.0,1.0,4305173.0
4384,RS,Cerro Largo,113,2,14189.0,0.0833,4305207.0
4385,RS,Chapada,104,1,9239.0,0.0357,4305306.0
4386,RS,Charqueadas,1077,18,41258.0,0.0556,4305355.0
4387,RS,Charrua,188,11,3252.0,0.3077,4305371.0
4388,RS,Chiapetta,77,1,3719.0,0.0133,4305405.0
4389,RS,Chuvisca,22,1,5480.0,0.1429,4305447.0
4390,RS,Chuí,25,0,6770.0,0.0,4305439.0
4391,RS,Cidreira,286,8,16583.0,0.5,4305454.0
4392,RS,Ciríaco,111,4,4719.0,0.0769,4305504.0
4393,RS,Colinas,45,0,2469.0,0.0,4305587.0
4394,RS,Colorado,92,2,3130.0,0.029,4305603.0
4395,RS,Condor,116,2,6759.0,0.1,4305702.0
4396,RS,Constantina,142,1,9907.0,0.0345,4305801.0
4397,RS,Coqueiro Baixo,6,0,1495.0,0.0,4305835.0
4398,RS,Coqueiros do Sul,15,2,2286.0,0.3333,4305850.0
4399,RS,Coronel Barros,28,0,2520.0,0.0,4305871.0
4400,RS,Coronel Bicaco,161,1,7268.0,0.0161,4305900.0
4401,RS,Coronel Pilar,27,0,1614.0,0.0,4305934.0
4402,RS,Cotiporã,99,0,3838.0,0.0,4305959.0
4403,RS,Coxilha,92,2,2743.0,0.037,4305975.0
4404,RS,Crissiumal,98,2,13357.0,0.125,4306007.0
4405,RS,Cristal,93,2,8067.0,0.0769,4306056.0
4406,RS,Cristal do Sul,20,0,2844.0,0.0,4306072.0
4407,RS,Cruz Alta,1907,34,59922.0,0.2,4306106.0
4408,RS,Cruzaltense,37,2,1799.0,0.0541,4306130.0
4409,RS,Cruzeiro do Sul,258,5,12402.0,0.2857,4306205.0
4410,RS,Cândido Godói,30,0,6151.0,0.0,4304309.0
4411,RS,David Canabarro,136,1,4736.0,0.0175,4306304.0
4412,RS,Derrubadas,89,0,2761.0,0.0,4306320.0
4413,RS,Dezesseis de Novembro,11,1,2378.0,0.1667,4306353.0
4414,RS,Dilermando de Aguiar,18,2,3002.0,0.1667,4306379.0
4415,RS,Dois Irmãos,697,12,33119.0,0.0714,4306403.0
4416,RS,Dois Irmãos das Missões,25,0,2008.0,0.0,4306429.0
4417,RS,Dois Lajeados,87,0,3405.0,0.0,4306452.0
4418,RS,Dom Feliciano,99,3,15487.0,0.06,4306502.0
4419,RS,Dom Pedrito,191,4,38339.0,0.5,4306601.0
4420,RS,Dom Pedro de Alcântara,13,1,2527.0,0.1667,4306551.0
4421,RS,Dona Francisca,16,1,2999.0,0.1429,4306700.0
4422,RS,Doutor Maurício Cardoso,27,5,4462.0,1.0,4306734.0
4423,RS,Doutor Ricardo,49,0,1975.0,0.0,4306759.0
4424,RS,Eldorado do Sul,1217,28,41902.0,0.3333,4306767.0
4425,RS,Encantado,579,13,22880.0,0.0526,4306809.0
4426,RS,Encruzilhada do Sul,205,6,25960.0,1.0,4306908.0
4427,RS,Engenho Velho,11,0,982.0,0.0,4306924.0
4428,RS,Entre Rios do Sul,52,2,2758.0,0.0392,4306957.0
4429,RS,Entre-Ijuís,316,3,8411.0,0.0096,4306932.0
4430,RS,Erebango,44,0,2982.0,0.0,4306973.0
4431,RS,Erechim,2709,23,106633.0,0.0833,4307005.0
4432,RS,Ernestina,36,1,3170.0,0.0714,4307054.0
4433,RS,Erval Grande,44,0,4819.0,0.0,4307203.0
4434,RS,Erval Seco,20,0,6802.0,0.0,4307302.0
4435,RS,Esmeralda,6,1,3287.0,0.5,4307401.0
4436,RS,Esperança do Sul,96,6,2885.0,0.3333,4307450.0
4437,RS,Espumoso,492,6,15591.0,0.1111,4307500.0
4438,RS,Estação,77,2,5940.0,0.0455,4307559.0
4439,RS,Esteio,3077,92,83279.0,0.075,4307708.0
4440,RS,Estrela,779,8,34399.0,0.0833,4307807.0
4441,RS,Estrela Velha,10,0,3650.0,0.0,4307815.0
4442,RS,Estância Velha,1202,38,50672.0,0.0718,4307609.0
4443,RS,Eugênio de Castro,22,0,2352.0,0.0,4307831.0
4444,RS,Fagundes Varela,23,0,2741.0,0.0,4307864.0
4445,RS,Farroupilha,2040,19,73061.0,0.1379,4307906.0
4446,RS,Faxinal do Soturno,58,1,6663.0,0.0192,4308003.0
4447,RS,Faxinalzinho,72,1,2284.0,0.0167,4308052.0
4448,RS,Fazenda Vilanova,90,2,4608.0,0.0625,4308078.0
4449,RS,Feliz,379,5,13640.0,0.0169,4308102.0
4450,RS,Flores da Cunha,644,6,31063.0,0.0167,4308201.0
4451,RS,Floriano Peixoto,31,0,1737.0,0.0,4308250.0
4452,RS,Fontoura Xavier,149,4,10241.0,0.0357,4308300.0
4453,RS,Formigueiro,144,0,6616.0,0.0,4308409.0
4454,RS,Forquetinha,6,0,2400.0,0.0,4308433.0
4455,RS,Fortaleza dos Valos,157,2,4285.0,0.0156,4308458.0
4456,RS,Frederico Westphalen,801,11,31498.0,0.5,4308508.0
4457,RS,Garibaldi,1352,13,35440.0,0.1034,4308607.0
4458,RS,Garruchos,4,0,2886.0,0.0,4308656.0
4459,RS,Gaurama,98,0,5489.0,0.0,4308706.0
4460,RS,General Câmara,182,7,8361.0,0.0556,4308805.0
4461,RS,Gentil,49,1,1626.0,0.0278,4308854.0
4462,RS,Getúlio Vargas,182,4,16184.0,0.1111,4308904.0
4463,RS,Giruá,241,6,15863.0,1.0,4309001.0
4464,RS,Glorinha,163,4,8204.0,0.0566,4309050.0
4465,RS,Gramado,1876,31,36555.0,0.0342,4309100.0
4466,RS,Gramado Xavier,27,0,4352.0,0.0,4309159.0
4467,RS,Gramado dos Loureiros,38,0,2058.0,0.0,4309126.0
4468,RS,Gravataí,5766,168,283620.0,0.1081,4309209.0
4469,RS,Guabiju,115,0,1490.0,0.0,4309258.0
4470,RS,Guaporé,972,9,25968.0,0.0141,4309407.0
4471,RS,Guarani das Missões,26,1,7463.0,1.0,4309506.0
4472,RS,Guaíba,1646,65,98239.0,0.0986,4309308.0
4473,RS,Harmonia,127,4,4917.0,0.0625,4309555.0
4474,RS,Herval,71,2,6814.0,0.0417,4307104.0
4475,RS,Herveiras,8,1,3019.0,0.125,4309571.0
4476,RS,Horizontina,176,4,19389.0,0.1,4309605.0
4477,RS,Hulha Negra,42,1,6836.0,0.5,4309654.0
4478,RS,Humaitá,29,0,4736.0,0.0,4309704.0
4479,RS,Ibarama,4,0,4399.0,0.0,4309753.0
4480,RS,Ibiaçá,147,4,4699.0,0.125,4309803.0
4481,RS,Ibiraiaras,279,12,7265.0,0.0455,4309902.0
4482,RS,Ibirapuitã,64,3,4000.0,0.25,4309951.0
4483,RS,Ibirubá,1326,18,20413.0,0.0769,4310009.0
4484,RS,Igrejinha,969,27,37340.0,0.1875,4310108.0
4485,RS,Ijuí,1928,34,83764.0,0.0286,4310207.0
4486,RS,Ilópolis,29,0,4066.0,0.0,4310306.0
4487,RS,Imbé,637,20,23271.0,0.0758,4310330.0
4488,RS,Imigrante,51,0,3100.0,0.0,4310363.0
4489,RS,Independência,62,1,6109.0,0.0345,4310405.0
4490,RS,Inhacorá,40,1,2215.0,0.0345,4310413.0
4491,RS,Ipiranga do Sul,4,0,1880.0,0.0,4310462.0
4492,RS,Ipê,150,2,6689.0,0.0345,4310439.0
4493,RS,Iraí,78,1,7141.0,0.0333,4310504.0
4494,RS,Itaara,112,6,5537.0,0.1429,4310538.0
4495,RS,Itacurubi,26,3,3460.0,0.1579,4310553.0
4496,RS,Itapuca,35,1,2065.0,0.25,4310579.0
4497,RS,Itaqui,670,7,37489.0,0.0121,4310603.0
4498,RS,Itati,50,1,2397.0,0.0526,4310652.0
4499,RS,Itatiba do Sul,26,0,3231.0,0.0,4310702.0
4500,RS,Ivorá,4,0,1881.0,0.0,4310751.0
4501,RS,Ivoti,539,4,24690.0,0.3333,4310801.0
4502,RS,Jaboticaba,20,0,3773.0,0.0,4310850.0
4503,RS,Jacuizinho,16,0,2706.0,0.0,4310876.0
4504,RS,Jacutinga,57,0,3546.0,0.0,4310900.0
4505,RS,Jaguari,103,4,10765.0,0.5,4311106.0
4506,RS,Jaguarão,214,3,26500.0,0.0545,4311007.0
4507,RS,Jaquirana,57,2,3662.0,0.0833,4311122.0
4508,RS,Jari,7,1,3486.0,0.1429,4311130.0
4509,RS,Jóia,61,0,8566.0,0.0,4311155.0
4510,RS,Júlio de Castilhos,297,3,19224.0,0.0588,4311205.0
4511,RS,Lagoa Bonita do Sul,2,0,2921.0,0.0,4311239.0
4512,RS,Lagoa Vermelha,584,10,27778.0,0.0612,4311304.0
4513,RS,Lagoa dos Três Cantos,20,0,1607.0,0.0,4311270.0
4514,RS,Lagoão,7,1,6461.0,1.0,4311254.0
4515,RS,Lajeado,4079,47,85033.0,0.062,4311403.0
4516,RS,Lajeado do Bugre,80,3,2566.0,0.0492,4311429.0
4517,RS,Lavras do Sul,46,1,7444.0,0.0385,4311502.0
4518,RS,Liberato Salzano,43,1,5152.0,0.0769,4311601.0
4519,RS,Lindolfo Collor,141,4,6125.0,1.0,4311627.0
4520,RS,Linha Nova,32,0,1719.0,0.0,4311643.0
4521,RS,Machadinho,202,2,5427.0,0.02,4311700.0
4522,RS,Mampituba,110,0,2973.0,0.0,4311734.0
4523,RS,Manoel Viana,59,2,7307.0,0.3333,4311759.0
4524,RS,Maquiné,123,5,6681.0,0.0811,4311775.0
4525,RS,Maratá,34,0,2702.0,0.0,4311791.0
4526,RS,Marau,2265,29,44858.0,0.1111,4311809.0
4527,RS,Marcelino Ramos,47,1,4319.0,0.0222,4311908.0
4528,RS,Mariana Pimentel,30,2,3888.0,1.0,4311981.0
4529,RS,Mariano Moro,27,0,2009.0,0.0,4312005.0
4530,RS,Marques de Souza,56,2,3995.0,0.0513,4312054.0
4531,RS,Mata,3,0,4797.0,0.0,4312104.0
4532,RS,Mato Castelhano,67,2,2542.0,1.0,4312138.0
4533,RS,Mato Leitão,131,0,4573.0,0.0,4312153.0
4534,RS,Mato Queimado,10,1,1629.0,0.1667,4312179.0
4535,RS,Maximiliano de Almeida,118,0,4314.0,0.0,4312203.0
4536,RS,Maçambará,32,1,4562.0,1.0,4311718.0
4537,RS,Minas do Leão,107,0,8103.0,0.0,4312252.0
4538,RS,Miraguaí,69,3,4911.0,0.05,4312302.0
4539,RS,Montauri,138,4,1441.0,0.0299,4312351.0
4540,RS,Monte Alegre dos Campos,30,1,3232.0,0.1429,4312377.0
4541,RS,Monte Belo do Sul,61,3,2530.0,1.0,4312385.0
4542,RS,Montenegro,1289,21,65721.0,0.0476,4312401.0
4543,RS,Mormaço,32,1,3113.0,0.0909,4312427.0
4544,RS,Morrinhos do Sul,52,0,2919.0,0.0,4312443.0
4545,RS,Morro Redondo,43,5,6589.0,0.5,4312450.0
4546,RS,Morro Reuter,112,2,6513.0,0.0345,4312476.0
4547,RS,Mostardas,100,2,12847.0,0.0241,4312500.0
4548,RS,Muitos Capões,7,0,3173.0,0.0,4312617.0
4549,RS,Muliterno,56,0,1897.0,0.0,4312625.0
4550,RS,Muçum,279,6,4961.0,0.0323,4312609.0
4551,RS,Nicolau Vergueiro,10,2,1674.0,0.4,4312674.0
4552,RS,Nonoai,345,5,11633.0,0.1667,4312708.0
4553,RS,Nova Alvorada,163,2,3663.0,0.1,4312757.0
4554,RS,Nova Araçá,637,3,4826.0,0.0769,4312807.0
4555,RS,Nova Bassano,503,4,10005.0,0.0116,4312906.0
4556,RS,Nova Boa Vista,8,0,1753.0,0.0,4312955.0
4557,RS,Nova Bréscia,68,0,3337.0,0.0,4313003.0
4558,RS,Nova Candelária,31,0,2688.0,0.0,4313011.0
4559,RS,Nova Esperança do Sul,59,1,5410.0,1.0,4313037.0
4560,RS,Nova Hartz,490,11,21875.0,0.0248,4313060.0
4561,RS,Nova Palma,21,1,6515.0,0.1429,4313102.0
4562,RS,Nova Petrópolis,502,1,21536.0,0.2,4313201.0
4563,RS,Nova Prata,907,7,27648.0,0.0108,4313300.0
4564,RS,Nova Pádua,55,1,2558.0,0.04,4313086.0
4565,RS,Nova Ramada,20,0,2218.0,0.0,4313334.0
4566,RS,Nova Roma do Sul,60,0,3717.0,0.0,4313359.0
4567,RS,Nova Santa Rita,719,17,29905.0,0.1875,4313375.0
4568,RS,Novo Barreiro,203,5,4175.0,0.0275,4313490.0
4569,RS,Novo Cabrais,24,0,4222.0,0.0,4313391.0
4570,RS,Novo Hamburgo,7398,198,247032.0,0.5,4313409.0
4571,RS,Novo Machado,16,0,3256.0,0.0,4313425.0
4572,RS,Novo Tiradentes,3,0,2200.0,0.0,4313441.0
4573,RS,Novo Xingu,9,1,1712.0,0.3333,4313466.0
4574,RS,Não-Me-Toque,393,6,17758.0,0.0417,4312658.0
4575,RS,Osório,2641,33,46414.0,0.0909,4313508.0
4576,RS,Paim Filho,145,1,3778.0,0.0145,4313607.0
4577,RS,Palmares do Sul,123,3,11330.0,0.1429,4313656.0
4578,RS,Palmeira das Missões,768,16,33131.0,0.0455,4313706.0
4579,RS,Palmitinho,61,3,7056.0,0.0517,4313805.0
4580,RS,Panambi,264,5,44128.0,0.0278,4313904.0
4581,RS,Pantano Grande,160,0,9083.0,0.0,4313953.0
4582,RS,Paraí,491,5,7727.0,0.0134,4314001.0
4583,RS,Paraíso do Sul,10,0,7623.0,0.0,4314027.0
4584,RS,Pareci Novo,82,1,3862.0,0.0294,4314035.0
4585,RS,Parobé,1883,47,58858.0,0.0714,4314050.0
4586,RS,Passa Sete,30,2,5747.0,0.0909,4314068.0
4587,RS,Passo Fundo,8254,178,204722.0,0.1176,4314100.0
4588,RS,Passo do Sobrado,61,2,6574.0,0.0526,4314076.0
4589,RS,Paulo Bento,58,0,2299.0,0.0,4314134.0
4590,RS,Paverama,188,5,8515.0,0.3,4314159.0
4591,RS,Pedras Altas,1,0,1954.0,0.0,4314175.0
4592,RS,Pedro Osório,103,5,7706.0,1.0,4314209.0
4593,RS,Pejuçara,43,1,3857.0,0.0417,4314308.0
4594,RS,Pelotas,5675,153,343132.0,0.038,4314407.0
4595,RS,Picada Café,51,2,5738.0,0.2,4314423.0
4596,RS,Pinhal,40,0,2580.0,0.0,4314456.0
4597,RS,Pinhal Grande,2,0,4329.0,0.0,4314472.0
4598,RS,Pinhal da Serra,5,0,1918.0,0.0,4314464.0
4599,RS,Pinheirinho do Vale,78,3,4899.0,0.039,4314498.0
